Cell	ImmClassifier_prediction
E1_P2_MMD1.84B_L001	L:T:CD8:TRM
E1_P3_MMD1.84B_L001	L:T:CD4:Ex
E1_P4_MMD1.84B_L001	L:T:CD8:Naive
E2_P3_MMD1.84B_L001	L:T:CD8:TRM
E2_P4_MMD1.84B_L001	M:Neu
E3_P1_MMD1.84B_L001	L:T:CD4:EM
E3_P2_MMD1.84B_L001	L:T:CD4:Treg
E3_P3_MMD1.84B_L001	L:T:CD4:Ex
E3_P4_MMD1.84B_L001	L:T:CD8:EM
E4_P1_MMD1.84B_L001	L:T:CD8:EMRA
E4_P2_MMD1.84B_L001	L:T:CD8:EM
E4_P3_MMD1.84B_L001	L:T:CD4:EM
E4_P4_MMD1.84B_L001	L:T:CD8:TRM
E5_P1_MMD1.84B_L001	L:T:CD4:Treg
E5_P2_MMD1.84B_L001	L:T:CD8:TRM
E5_P3_MMD1.84B_L001	L:T:CD8:TRM
E5_P4_MMD1.84B_L001	L:T:CD8:EM
E6_P1_MMD1.84B_L001	L:T:CD8:EM
E6_P3_MMD1.84B_L001	L:T:CD8:TRM
E6_P4_MMD1.84B_L001	L:T:CD4:Treg
E7_P1_MMD1.84B_L001	L:T:CD8:Ex
E7_P2_MMD1.84B_L001	L:T:CD8:TRM
E7_P3_MMD1.84B_L001	L:T:CD8:TRM
E7_P4_MMD1.84B_L001	L:T:CD8:EM
E8_P1_MMD1.84B_L001	L:T:CD8:TRM
E8_P2_MMD1.84B_L001	L:T:CD8:EM
E8_P3_MMD1.84B_L001	L:T:CD8:TRM
E8_P4_MMD1.84B_L001	L:T:CD4:Treg
E9_P1_MMD1.84B_L001	L:T:CD8:EM
E9_P2_MMD1.84B_L001	L:T:CD8:EM
E9_P3_MMD1.84B_L001	L:T:CD4:EM
E9_P4_MMD1.84B_L001	L:T:CD4:Ex
F10_P1_MMD1.84B_L001	L:T:CD8:EM
F10_P3_MMD1.84B_L001	L:T:CD8:TRM
F10_P4_MMD1.84B_L001	L:T:CD8:TRM
F11_P1_MMD1.84B_L001	L:T:CD4:Tfh
F11_P2_MMD1.84B_L001	L:T:CD4:Treg
F12_P1_MMD1.84B_L001	L:T:CD8:TRM
F12_P3_MMD1.84B_L001	L:T:CD8:EM
F12_P4_MMD1.84B_L001	L:T:CD8:TRM
F1_P1_MMD1.84B_L001	L:T:CD8:EM
F1_P2_MMD1.84B_L001	L:T:CD8:TRM
F1_P4_MMD1.84B_L001	L:T:CD4:EM
F2_P3_MMD1.84B_L001	L:T:CD8:EM
F2_P4_MMD1.84B_L001	L:T:CD4:Tfh
F3_P1_MMD1.84B_L001	L:T:CD8:EM
F3_P2_MMD1.84B_L001	L:T:CD8:TRM
F3_P3_MMD1.84B_L001	L:T:CD8:EM
F3_P4_MMD1.84B_L001	L:T:CD4:Treg
F4_P2_MMD1.84B_L001	L:T:CD8:EMRA
F4_P3_MMD1.84B_L001	L:T:CD8:EM
F4_P4_MMD1.84B_L001	L:T:CD4:Ex
F5_P1_MMD1.84B_L001	L:T:CD4:Treg
F5_P2_MMD1.84B_L001	L:T:CD8:Ex
F5_P3_MMD1.84B_L001	L:T:CD8:TRM
F5_P4_MMD1.84B_L001	L:T:CD8:EM
F6_P1_MMD1.84B_L001	L:T:CD4:CM
F6_P2_MMD1.84B_L001	M:Mono:mDC
F7_P1_MMD1.84B_L001	L:T:CD8:CM
F7_P2_MMD1.84B_L001	L:T:CD8:CM
F7_P3_MMD1.84B_L001	L:T:CD4:EM
F7_P4_MMD1.84B_L001	L:T:CD8:EM
F8_P1_MMD1.84B_L001	L:T:CD8:CM
F8_P2_MMD1.84B_L001	L:T:CD4:EM
F8_P3_MMD1.84B_L001	L:T:CD4:Ex
F8_P4_MMD1.84B_L001	L:T:CD8:TRM
F9_P1_MMD1.84B_L001	L:T:CD8:EM
F9_P2_MMD1.84B_L001	L:T:CD4:Ex
F9_P3_MMD1.84B_L001	L:T:CD8:EM
F9_P4_MMD1.84B_L001	M:Neu
G10_P1_MMD1.84B_L001	L:T:CD4:Treg
G10_P2_MMD1.84B_L001	L:T:CD4:Ex
G10_P4_MMD1.84B_L001	L:T:CD8:EM
G11_P1_MMD1.84B_L001	L:T:CD8:EM
G11_P2_MMD1.84B_L001	L:T:CD4:Treg
G11_P3_MMD1.84B_L001	L:T:CD8:TRM
G12_P1_MMD1.84B_L001	L:T:CD8:EM
G12_P3_MMD1.84B_L001	L:T:CD8:EM
G12_P4_MMD1.84B_L001	L:T:CD4:Ex
G1_P1_MMD1.84B_L001	L:T:CD8:EM
G1_P2_MMD1.84B_L001	L:T:CD8:EM
G1_P4_MMD1.84B_L001	L:T:CD4:Ex
G2_P1_MMD1.84B_L001	L:T:CD8:EM
G2_P2_MMD1.84B_L001	L:T:CD4:Ex
G2_P3_MMD1.84B_L001	L:T:CD8:Ex
G2_P4_MMD1.84B_L001	L:T:CD8:Ex
G3_P2_MMD1.84B_L001	L:T:CD8:TRM
G3_P3_MMD1.84B_L001	L:T:CD8:TRM
G3_P4_MMD1.84B_L001	L:T:CD8:Ex
G4_P1_MMD1.84B_L001	L:T:CD4:Tfh
G4_P2_MMD1.84B_L001	L:T:CD4:EM
G4_P3_MMD1.84B_L001	L:T:CD8:EM
G5_P1_MMD1.84B_L001	L:T:CD4:EM
G5_P2_MMD1.84B_L001	L:T:CD8:TRM
G5_P3_MMD1.84B_L001	L:T:CD8:Ex
G5_P4_MMD1.84B_L001	L:T:CD4:Ex
G6_P2_MMD1.84B_L001	L:T:CD8:EM
G6_P3_MMD1.84B_L001	L:T:CD8:TRM
G6_P4_MMD1.84B_L001	L:T:CD8:EM
G7_P2_MMD1.84B_L001	L:T:CD8:EM
G7_P3_MMD1.84B_L001	L:T:CD8:EM
G7_P4_MMD1.84B_L001	L:T:CD8:CM
G8_P2_MMD1.84B_L001	L:T:CD4:Ex
G8_P3_MMD1.84B_L001	L:T:CD8:EMRA
G8_P4_MMD1.84B_L001	L:T:CD4:Ex
G9_P1_MMD1.84B_L001	L:T:CD4:EM
G9_P2_MMD1.84B_L001	L:T:CD8:Ex
G9_P3_MMD1.84B_L001	L:T:CD8:TRM
G9_P4_MMD1.84B_L001	L:T:CD8:EM
H10_P1_MMD1.84B_L001	L:T:CD4:Ex
H10_P2_MMD1.84B_L001	L:T:CD8:EM
H10_P3_MMD1.84B_L001	L:T:CD4:Tfh
H10_P4_MMD1.84B_L001	L:T:CD8:Ex
H11_P1_MMD1.84B_L001	L:T:CD8:EM
H11_P2_MMD1.84B_L001	L:T:CD8:Ex
H11_P3_MMD1.84B_L001	L:T:CD8:EM
H11_P4_MMD1.84B_L001	L:T:CD8:TRM
H12_P1_MMD1.84B_L001	L:T:CD8:EM
H12_P2_MMD1.84B_L001	L:T:CD8:EM
H12_P3_MMD1.84B_L001	L:T:CD8:EM
H12_P4_MMD1.84B_L001	L:T:CD8:EM
H1_P1_MMD1.84B_L001	L:T:CD8:EM
H1_P2_MMD1.84B_L001	L:T:CD8:Ex
H1_P3_MMD1.84B_L001	L:T:CD8:TRM
H1_P4_MMD1.84B_L001	L:B
H2_P2_MMD1.84B_L001	L:T:CD8:EM
H2_P3_MMD1.84B_L001	L:T:CD4:Ex
H2_P4_MMD1.84B_L001	L:T:CD8:TRM
H3_P1_MMD1.84B_L001	L:T:CD8:EM
H3_P2_MMD1.84B_L001	L:T:CD8:EM
H3_P3_MMD1.84B_L001	L:T:CD4:Ex
H4_P1_MMD1.84B_L001	L:T:CD4:Tfh
H4_P2_MMD1.84B_L001	L:T:CD8:EM
H4_P3_MMD1.84B_L001	L:T:CD8:EM
H4_P4_MMD1.84B_L001	L:T:CD4:EM
H5_P1_MMD1.84B_L001	L:NK
H5_P2_MMD1.84B_L001	L:T:CD8:TRM
H5_P3_MMD1.84B_L001	L:T:CD8:Ex
H5_P4_MMD1.84B_L001	L:T:CD4:Treg
H6_P1_MMD1.84B_L001	L:T:CD8:CM
H6_P2_MMD1.84B_L001	L:T:CD8:TRM
H6_P3_MMD1.84B_L001	L:T:CD8:TRM
H6_P4_MMD1.84B_L001	L:T:CD4:Tfh
H7_P1_MMD1.84B_L001	L:T:CD4:Ex
H7_P2_MMD1.84B_L001	L:T:CD8:CM
H7_P3_MMD1.84B_L001	L:T:CD4:EM
H7_P4_MMD1.84B_L001	L:T:CD8:EM
H8_P1_MMD1.84B_L001	L:T:CD4:Tfh
H8_P2_MMD1.84B_L001	L:T:CD8:EM
H8_P3_MMD1.84B_L001	L:T:CD4:Ex
H8_P4_MMD1.84B_L001	L:T:CD8:TRM
H9_P1_MMD1.84B_L001	L:T:CD8:TRM
H9_P2_MMD1.84B_L001	L:T:CD8:TRM
H9_P3_MMD1.84B_L001	L:T:CD8:TRM
H9_P4_MMD1.84B_L001	L:T:CD4:Ex
A10_P1_M8_L001	L:T:CD8:TRM
A10_P2_M8_L001	M:Mono:mDC
A10_P4_M8_L001	M:Mono:mDC
A11_P1_M8_L001	L:T:CD4:Treg
A11_P4_M8_L001	L:B:PC
A12_P1_M8_L001	L:T:CD8:EM
A12_P2_M8_L001	L:B:PC
A12_P3_M8_L001	M:Mono:mDC
A12_P4_M8_L001	L:T:CD4:Tfh
A2_P1_M8_L001	L:B:PC
A2_P2_M8_L001	L:T:CD4:Tfh
A2_P3_M8_L001	M:Neu
A2_P4_M8_L001	L:B
A3_P2_M8_L001	L:B:PC
A3_P3_M8_L001	M:Neu
A3_P4_M8_L001	M:Neu
A4_P1_M8_L001	L:B:PC
A4_P2_M8_L001	L:T:CD4:EM
A4_P3_M8_L001	M:Neu
A4_P4_M8_L001	L:T:CD4:Treg
A5_P1_M8_L001	L:B:PC
A5_P2_M8_L001	L:T:CD8:Ex
A5_P3_M8_L001	L:T:CD4:Tfh
A5_P4_M8_L001	L:T:CD4:Tfh
A6_P1_M8_L001	L:T:CD8:Ex
A6_P2_M8_L001	M:Mono:mDC
A6_P3_M8_L001	M:Neu
A6_P4_M8_L001	L:T:CD8:TRM
A7_P1_M8_L001	L:T:CD8:Ex
A7_P2_M8_L001	L:B:PC
A7_P3_M8_L001	M:Mono:mDC
A7_P4_M8_L001	M:Neu
A8_P1_M8_L001	L:T:CD8:TRM
A8_P2_M8_L001	L:T:CD8:TRM
A8_P3_M8_L001	L:B:PC
A8_P4_M8_L001	L:T:CD8:Ex
A9_P1_M8_L001	L:B:PC
A9_P2_M8_L001	L:B:PC
A9_P3_M8_L001	M:Neu
A9_P4_M8_L001	L:T:CD4:Ex
B10_P1_M8_L001	M:Mono:mDC
B10_P2_M8_L001	L:T:CD8:Naive
B10_P3_M8_L001	L:T:CD8:TRM
B10_P4_M8_L001	M:Mono:mDC
B11_P1_M8_L001	M:Mono:mDC
B11_P2_M8_L001	M:pDC
B11_P3_M8_L001	L:T:CD4:Treg
B11_P4_M8_L001	L:B:PC
B12_P1_M8_L001	L:B:PC
B12_P2_M8_L001	M:Neu
B12_P3_M8_L001	L:T:CD4:Tfh
B12_P4_M8_L001	L:T:CD4:Treg
B1_P2_M8_L001	L:B:PC
B1_P3_M8_L001	L:T:CD8:EM
B1_P4_M8_L001	M:Neu
B2_P1_M8_L001	L:T:CD4:Treg
B2_P4_M8_L001	L:T:CD8:EM
B3_P1_M8_L001	L:T:CD4:Tfh
B3_P3_M8_L001	L:T:CD4:Treg
B3_P4_M8_L001	M:Mono:mDC
B4_P1_M8_L001	L:T:CD4:Treg
B4_P2_M8_L001	M:pDC
B4_P4_M8_L001	L:B:PC
B5_P1_M8_L001	L:T:CD8:EMRA
B5_P4_M8_L001	L:B:PC
B6_P2_M8_L001	L:B:PC
B6_P3_M8_L001	L:T:CD4:Treg
B6_P4_M8_L001	M:pDC
B7_P1_M8_L001	L:B:PC
B7_P3_M8_L001	M:Mono:mDC
B7_P4_M8_L001	M:Neu
B8_P1_M8_L001	L:B:PC
B8_P3_M8_L001	L:B:PC
B8_P4_M8_L001	L:B:PC
B9_P2_M8_L001	L:B:PC
B9_P4_M8_L001	M:Neu
C10_P2_M8_L001	M:Neu
C10_P3_M8_L001	L:B:PC
C10_P4_M8_L001	L:B:PC
C11_P1_M8_L001	L:B:PC
C11_P3_M8_L001	M:Mono:mDC
C12_P2_M8_L001	L:B:PC
C12_P3_M8_L001	L:T:CD4:Ex
C12_P4_M8_L001	L:B:PC
C1_P1_M8_L001	M:Neu
C1_P3_M8_L001	L:B:PC
C1_P4_M8_L001	M:Mono:mDC
C2_P1_M8_L001	L:B:PC
C2_P3_M8_L001	L:T:CD4:Treg
C2_P4_M8_L001	M:Mono:mDC
C3_P2_M8_L001	L:T:CD8:Ex
C3_P3_M8_L001	M:Mono:mDC
C3_P4_M8_L001	L:T:CD8:EM
C4_P1_M8_L001	M:pDC
C4_P2_M8_L001	M:Neu
C4_P3_M8_L001	M:pDC
C4_P4_M8_L001	M:Neu
C5_P1_M8_L001	L:B:PC
C5_P2_M8_L001	M:Mast
C5_P3_M8_L001	L:T:CD8:EM
C5_P4_M8_L001	L:T:CD4:EM
C6_P2_M8_L001	L:T:CD4:Treg
C6_P3_M8_L001	L:T:CD8:CM
C6_P4_M8_L001	L:T:CD8:TRM
C7_P1_M8_L001	L:B:PC
C7_P2_M8_L001	L:B:PC
C7_P3_M8_L001	M:Mono:mDC
C7_P4_M8_L001	L:B:PC
C8_P1_M8_L001	L:B:PC
C8_P2_M8_L001	L:B:PC
C8_P3_M8_L001	L:B:PC
C8_P4_M8_L001	M:Mono:mDC
C9_P3_M8_L001	L:T:CD4:EM
C9_P4_M8_L001	L:B
D10_P1_M8_L001	L:T:CD8:EMRA
D10_P2_M8_L001	L:T:CD8:EM
D10_P3_M8_L001	M:Neu
D10_P4_M8_L001	L:B
D11_P1_M8_L001	L:T:CD4:Treg
D11_P2_M8_L001	L:B:PC
D11_P3_M8_L001	L:B:PC
D12_P4_M8_L001	L:T:CD4:Treg
D1_P1_M8_L001	L:B:PC
D1_P3_M8_L001	L:T:CD4:Tfh
D1_P4_M8_L001	L:B
D2_P3_M8_L001	M:Neu
D2_P4_M8_L001	L:B:PC
D3_P2_M8_L001	L:B:PC
D3_P3_M8_L001	L:T:CD8:EM
D4_P1_M8_L001	L:B:PC
D4_P3_M8_L001	M:Mast
D4_P4_M8_L001	L:T:CD4:Tfh
D5_P1_M8_L001	M:Neu
D5_P3_M8_L001	L:B:PC
D5_P4_M8_L001	L:B:PC
D6_P1_M8_L001	M:Mono:mDC
D6_P2_M8_L001	L:B:PC
D7_P1_M8_L001	L:B:PC
D7_P2_M8_L001	L:B:PC
D7_P3_M8_L001	L:T:CD4:Treg
D7_P4_M8_L001	M:Neu
D8_P1_M8_L001	L:T:CD4:Treg
D8_P2_M8_L001	L:B:PC
D8_P3_M8_L001	L:B:PC
D8_P4_M8_L001	L:B:PC
D9_P1_M8_L001	L:B:PC
D9_P3_M8_L001	M:pDC
E10_P1_M8_L001	M:Neu
E10_P2_M8_L001	L:B:PC
E10_P3_M8_L001	M:Mast
E10_P4_M8_L001	L:B:PC
E11_P1_M8_L001	L:T:CD4:Treg
E11_P2_M8_L001	M:Mono:mDC
E11_P3_M8_L001	M:Mono:mDC
E12_P1_M8_L001	CD34
E12_P2_M8_L001	L:T:CD4:EM
E12_P3_M8_L001	L:B:PC
E12_P4_M8_L001	L:B:PC
E1_P2_M8_L001	L:T:CD8:TRM
E1_P3_M8_L001	L:B:PC
E1_P4_M8_L001	M:Neu
E2_P1_M8_L001	CD34
E2_P2_M8_L001	L:B:PC
E2_P3_M8_L001	L:T:CD8:EMRA
E2_P4_M8_L001	L:B:PC
E3_P3_M8_L001	L:B:PC
E3_P4_M8_L001	L:T:CD8:EM
E4_P1_M8_L001	M:Neu
E4_P4_M8_L001	L:T:CD8:TRM
E5_P1_M8_L001	L:T:CD8:Ex
E5_P4_M8_L001	L:T:CD4:Treg
E6_P2_M8_L001	L:T:CD4:Ex
E6_P3_M8_L001	L:B:PC
E6_P4_M8_L001	M:Mast
E7_P1_M8_L001	L:T:CD8:Ex
E7_P3_M8_L001	L:B
E7_P4_M8_L001	M:Neu
E8_P1_M8_L001	L:B:PC
E8_P3_M8_L001	L:B:PC
E8_P4_M8_L001	L:B:PC
E9_P1_M8_L001	L:B:PC
E9_P2_M8_L001	L:B:PC
E9_P4_M8_L001	M:Mono:mDC
F10_P3_M8_L001	L:B:PC
F10_P4_M8_L001	CD34
F11_P1_M8_L001	L:B:PC
F11_P3_M8_L001	M:Mast
F11_P4_M8_L001	M:Neu
F12_P2_M8_L001	L:B:PC
F12_P4_M8_L001	L:B:PC
F1_P1_M8_L001	L:B
F1_P2_M8_L001	M:Neu
F1_P4_M8_L001	L:B:PC
F2_P2_M8_L001	L:T:CD4:Treg
F2_P3_M8_L001	L:B:PC
F3_P2_M8_L001	M:Neu
F3_P3_M8_L001	M:pDC
F3_P4_M8_L001	L:T:CD4:Tfh
F4_P3_M8_L001	M:Neu
F4_P4_M8_L001	L:T:CD8:EMRA
F5_P2_M8_L001	L:B:PC
F5_P4_M8_L001	L:T:CD4:Tfh
F6_P1_M8_L001	L:B:PC
F6_P3_M8_L001	L:B:PC
F6_P4_M8_L001	M:Mega
F7_P1_M8_L001	L:B
F7_P2_M8_L001	L:T:CD4:Tfh
F7_P3_M8_L001	M:Mono:mDC
F8_P1_M8_L001	L:T:CD8:EM
F8_P2_M8_L001	L:B:PC
F8_P3_M8_L001	M:Mono:mDC
F8_P4_M8_L001	M:Neu
F9_P1_M8_L001	M:Neu
F9_P2_M8_L001	L:B:PC
F9_P3_M8_L001	L:B:PC
F9_P4_M8_L001	L:B:PC
G10_P1_M8_L001	M:Neu
G10_P2_M8_L001	M:pDC
G10_P4_M8_L001	L:B:PC
G11_P1_M8_L001	M:Neu
G11_P2_M8_L001	L:T:CD8:Ex
G12_P1_M8_L001	L:B:PC
G12_P2_M8_L001	L:T:CD4:Treg
G12_P3_M8_L001	L:B:PC
G12_P4_M8_L001	L:T:CD4:Treg
G1_P2_M8_L001	L:T:CD8:TRM
G1_P4_M8_L001	M:Mono:mDC
G2_P4_M8_L001	M:Neu
G3_P1_M8_L001	M:pDC
G3_P2_M8_L001	L:T:CD8:EM
G3_P4_M8_L001	M:Mono:mDC
G4_P2_M8_L001	L:T:CD8:EMRA
G5_P1_M8_L001	L:T:CD4:Treg
G5_P2_M8_L001	L:B:PC
G5_P3_M8_L001	CD34
G6_P1_M8_L001	L:T:CD8:TRM
G6_P3_M8_L001	L:T:CD4:Treg
G7_P1_M8_L001	L:T:CD8:Ex
G7_P2_M8_L001	L:T:CD8:TRM
G7_P3_M8_L001	L:B:PC
G7_P4_M8_L001	M:pDC
G8_P1_M8_L001	L:B:PC
G8_P2_M8_L001	L:T:CD4:Treg
G8_P4_M8_L001	L:T:CD4:EM
G9_P1_M8_L001	L:B:PC
G9_P2_M8_L001	L:B:PC
G9_P3_M8_L001	M:Mono:mDC
G9_P4_M8_L001	L:B:PC
H10_P2_M8_L001	M:Neu
H10_P3_M8_L001	L:T:CD4:Tfh
H10_P4_M8_L001	L:B:PC
H11_P1_M8_L001	M:pDC
H11_P2_M8_L001	M:Mono:mDC
H11_P3_M8_L001	L:B:PC
H11_P4_M8_L001	M:Mast
H12_P1_M8_L001	L:T:CD8:EM
H12_P2_M8_L001	L:B:PC
H12_P3_M8_L001	L:T:CD4:Treg
H12_P4_M8_L001	CD34
H1_P1_M8_L001	L:B:PC
H1_P2_M8_L001	L:T:CD8:EM
H1_P3_M8_L001	L:T:CD4:Ex
H1_P4_M8_L001	L:B:PC
H2_P2_M8_L001	L:B:PC
H2_P3_M8_L001	L:T:CD4:Treg
H3_P1_M8_L001	M:Neu
H3_P3_M8_L001	L:B:PC
H3_P4_M8_L001	L:T:CD4:Tfh
H4_P2_M8_L001	L:B
H4_P4_M8_L001	L:T:CD4:Treg
H5_P1_M8_L001	L:B:PC
H5_P2_M8_L001	M:Mast
H5_P3_M8_L001	L:B:PC
H5_P4_M8_L001	L:T:CD4:Ex
H6_P2_M8_L001	L:T:CD4:Treg
H6_P3_M8_L001	M:pDC
H6_P4_M8_L001	L:B:PC
H7_P1_M8_L001	M:Mono:mDC
H7_P2_M8_L001	L:T:CD4:Tfh
H7_P3_M8_L001	M:Mono:mDC
H8_P1_M8_L001	L:unconvT:gdT
H8_P2_M8_L001	L:T:CD4:Treg
H8_P3_M8_L001	M:pDC
H8_P4_M8_L001	L:T:CD8:Ex
H9_P1_M8_L001	M:Neu
H9_P2_M8_L001	L:B:PC
H9_P3_M8_L001	M:pDC
H9_P4_M8_L001	L:T:CD4:Treg
A10_P1_M67_L001	L:T:CD4:Tfh
A10_P2_M67_L001	L:T:CD4:Treg
A10_P3_M67_L001	L:T:CD8:Ex
A11_P1_M67_L001	L:T:CD8:Ex
A11_P2_M67_L001	M:Neu
A11_P3_M67_L001	L:T:CD4:Treg
A11_P4_M67_L001	M:Mono:mDC
A12_P1_M67_L001	L:T:CD4:EM
A12_P2_M67_L001	L:T:CD8:EMRA
A12_P3_M67_L001	M:Neu
A12_P4_M67_L001	M:Mono:mDC
A2_P1_M67_L001	L:T:CD8:Ex
A2_P3_M67_L001	L:unconvT:MAIT
A2_P4_M67_L001	M:Neu
A3_P1_M67_L001	M:Neu
A3_P2_M67_L001	L:B:PC
A3_P4_M67_L001	L:T:CD4:Tfh
A4_P1_M67_L001	L:T:CD4:Treg
A4_P2_M67_L001	L:T:CD8:EMRA
A4_P3_M67_L001	L:B:PC
A5_P1_M67_L001	L:T:CD8:EM
A5_P2_M67_L001	L:T:CD8:Ex
A5_P3_M67_L001	L:T:CD8:EMRA
A5_P4_M67_L001	L:T:CD4:Ex
A6_P2_M67_L001	L:T:CD8:Ex
A6_P3_M67_L001	L:T:CD8:Ex
A6_P4_M67_L001	M:pDC
A7_P1_M67_L001	L:T:CD4:EM
A7_P2_M67_L001	L:T:CD8:TRM
A7_P3_M67_L001	M:Mono:mDC
A7_P4_M67_L001	L:T:CD8:EMRA
A8_P1_M67_L001	M:Neu
A8_P2_M67_L001	L:T:CD8:EM
A8_P3_M67_L001	L:T:CD4:Treg
A9_P2_M67_L001	L:T:CD8:EM
A9_P3_M67_L001	M:Neu
A9_P4_M67_L001	M:Neu
B10_P3_M67_L001	M:Neu
B10_P4_M67_L001	L:T:CD4:EM
B11_P1_M67_L001	L:T:CD8:TRM
B11_P2_M67_L001	L:T:CD4:Treg
B11_P3_M67_L001	L:B:PC
B11_P4_M67_L001	L:T:CD8:EMRA
B12_P1_M67_L001	L:T:CD8:TRM
B12_P2_M67_L001	M:pDC
B12_P3_M67_L001	L:T:CD8:TRM
B12_P4_M67_L001	L:T:CD8:Ex
B1_P1_M67_L001	L:T:CD8:Ex
B1_P3_M67_L001	L:T:CD8:EM
B1_P4_M67_L001	L:T:CD8:Ex
B2_P1_M67_L001	L:T:CD4:Tfh
B2_P2_M67_L001	L:T:CD8:EM
B2_P4_M67_L001	M:Neu
B3_P1_M67_L001	M:Neu
B3_P2_M67_L001	M:pDC
B3_P3_M67_L001	M:pDC
B3_P4_M67_L001	CD34
B4_P1_M67_L001	L:T:CD4:Ex
B4_P2_M67_L001	L:T:CD8:EM
B4_P3_M67_L001	M:Mono:mDC
B4_P4_M67_L001	L:T:CD8:EM
B5_P1_M67_L001	L:T:CD4:Treg
B5_P2_M67_L001	L:B:PC
B5_P3_M67_L001	L:T:CD8:TRM
B6_P1_M67_L001	L:T:CD8:Ex
B6_P2_M67_L001	M:Mono:mDC
B6_P3_M67_L001	L:unconvT:MAIT
B6_P4_M67_L001	M:Neu
B7_P2_M67_L001	L:T:CD4:Ex
B7_P3_M67_L001	L:T:CD8:TRM
B7_P4_M67_L001	M:Mono:mDC
B8_P1_M67_L001	M:Neu
B8_P2_M67_L001	L:T:CD8:Ex
B8_P3_M67_L001	L:T:CD8:TRM
B8_P4_M67_L001	M:Neu
B9_P1_M67_L001	M:Neu
B9_P2_M67_L001	L:T:CD8:EM
B9_P4_M67_L001	M:Neu
C10_P1_M67_L001	L:T:CD8:EMRA
C10_P2_M67_L001	L:T:CD8:EM
C10_P3_M67_L001	L:T:CD4:Treg
C11_P1_M67_L001	L:T:CD8:Ex
C11_P2_M67_L001	L:T:CD8:EM
C11_P3_M67_L001	L:T:CD8:Ex
C11_P4_M67_L001	M:pDC
C12_P2_M67_L001	L:T:CD8:EM
C12_P3_M67_L001	M:Neu
C12_P4_M67_L001	M:pDC
C1_P1_M67_L001	L:B:PC
C1_P2_M67_L001	M:pDC
C1_P3_M67_L001	L:T:CD4:Ex
C1_P4_M67_L001	L:T:CD4:Treg
C2_P1_M67_L001	L:T:CD8:EM
C2_P2_M67_L001	M:Neu
C3_P1_M67_L001	M:pDC
C3_P2_M67_L001	L:T:CD8:EMRA
C3_P3_M67_L001	L:T:CD8:EM
C3_P4_M67_L001	M:Mast
C4_P1_M67_L001	L:T:CD4:EM
C4_P2_M67_L001	M:Neu
C4_P3_M67_L001	L:B:PC
C4_P4_M67_L001	L:T:CD8:EMRA
C5_P1_M67_L001	L:T:CD4:Treg
C5_P2_M67_L001	L:T:CD8:EMRA
C5_P3_M67_L001	M:Neu
C5_P4_M67_L001	L:T:CD8:EM
C6_P2_M67_L001	L:T:CD8:Ex
C6_P3_M67_L001	L:T:CD4:Treg
C6_P4_M67_L001	L:T:CD4:Treg
C7_P1_M67_L001	M:pDC
C7_P2_M67_L001	L:B:PC
C7_P3_M67_L001	L:B:PC
C7_P4_M67_L001	L:T:CD8:Ex
C8_P1_M67_L001	L:T:CD8:TRM
C8_P2_M67_L001	L:T:CD8:TRM
C8_P3_M67_L001	M:Mono:mDC
C8_P4_M67_L001	L:T:CD8:Ex
C9_P1_M67_L001	L:T:CD8:Ex
C9_P2_M67_L001	L:B:PC
C9_P3_M67_L001	L:T:CD4:Treg
C9_P4_M67_L001	L:T:CD4:Treg
D10_P1_M67_L001	L:T:CD8:EM
D10_P2_M67_L001	L:T:CD8:Ex
D10_P3_M67_L001	L:T:CD8:EMRA
D10_P4_M67_L001	M:Neu
D11_P1_M67_L001	L:T:CD8:Ex
D11_P2_M67_L001	M:Neu
D11_P3_M67_L001	M:cDC
D11_P4_M67_L001	M:Neu
D12_P2_M67_L001	L:T:CD8:TRM
D12_P3_M67_L001	L:T:CD4:Treg
D12_P4_M67_L001	M:Neu
D1_P1_M67_L001	L:T:CD8:EM
D1_P3_M67_L001	L:T:CD4:Treg
D1_P4_M67_L001	M:Neu
D2_P1_M67_L001	L:T:CD8:TRM
D2_P2_M67_L001	M:Mega
D2_P3_M67_L001	M:pDC
D2_P4_M67_L001	M:Neu
D3_P1_M67_L001	L:B
D3_P2_M67_L001	M:pDC
D3_P3_M67_L001	L:T:CD8:Ex
D4_P1_M67_L001	L:T:CD8:Ex
D4_P3_M67_L001	M:pDC
D4_P4_M67_L001	M:Neu
D5_P2_M67_L001	L:T:CD8:EMRA
D5_P4_M67_L001	L:T:CD4:Tfh
D6_P1_M67_L001	M:Mono:mDC
D6_P2_M67_L001	L:T:CD8:EMRA
D6_P3_M67_L001	L:T:CD4:Treg
D6_P4_M67_L001	L:T:CD4:Treg
D7_P1_M67_L001	L:T:CD8:EMRA
D7_P2_M67_L001	L:T:CD8:Ex
D7_P3_M67_L001	L:T:CD4:Treg
D7_P4_M67_L001	L:T:CD8:Ex
D8_P1_M67_L001	L:T:CD8:TRM
D8_P3_M67_L001	L:T:CD8:Ex
D8_P4_M67_L001	L:T:CD8:EMRA
D9_P1_M67_L001	L:T:CD8:TRM
D9_P2_M67_L001	L:T:CD8:TRM
D9_P3_M67_L001	L:T:CD8:Ex
D9_P4_M67_L001	M:Mono:mDC
E10_P2_M67_L001	L:T:CD8:Ex
E10_P3_M67_L001	L:T:CD8:TRM
E10_P4_M67_L001	L:T:CD4:Treg
